word	start_time	end_time	vowel_start	vowel_end	nasal_start	nasal_end	next_seg	next_seg_start	next_seg_end	chunk_start	chunk_end	nwords	idstring
UH	215.993	216.073	215.993	216.073			sp	216.073	216.183	215.993	222.423	1986	PH86-3-1-
UH	228.973	229.353	228.973	229.353			sp	229.353	229.923	226.833	229.353	1986	PH86-3-1-
UH	231.053	231.223	231.053	231.223			sp	231.223	232.013	229.923	231.223	1986	PH86-3-1-
UH	232.343	232.532	232.343	232.532			sp	232.532	233.303	232.013	232.532	1986	PH86-3-1-
UH	246.564	246.844	246.564	246.844			sp	246.844	247.495	246.564	246.844	1986	PH86-3-1-
UH	252.164	252.465	252.164	252.465			DH	252.465	252.675	252.164	253.245	1986	PH86-3-1-
UH	258.355	258.704	258.355	258.704			sp	258.704	259.805	256.795	258.704	1986	PH86-3-1-
UH	259.805	260.195	259.805	260.195			sp	260.195	260.235	259.805	261.575	1986	PH86-3-1-
AND_UH	298.073	298.303	298.073	298.303			sp	298.303	298.563	297.763	298.303	1986	PH86-3-1-
UH	309.463	309.733	309.463	309.733			S	309.733	309.883	308.023	311.713	1986	PH86-3-1-
UH	312.543	312.893	312.543	312.893			sp	312.893	313.023	312.543	315.563	1986	PH86-3-1-
UH	315.443	315.563	315.443	315.563			sp	315.563	316.043	312.543	315.563	1986	PH86-3-1-
UH	318.303	318.582	318.303	318.582			sp	318.582	319.213	317.973	318.582	1986	PH86-3-1-
AND_UH	350.133	350.173	350.133	350.173			DH	350.173	350.283	349.763	352.123	1986	PH86-3-1-
UH	368.932	369.153	368.932	369.153			sp	369.153	369.673	367.293	369.153	1986	PH86-3-1-
UH	383.463	383.693	383.463	383.693			sp	383.693	384.253	381.992	383.693	1986	PH86-3-1-
UH	384.593	384.713	384.593	384.713			Y	384.713	384.913	384.253	386.453	1986	PH86-3-1-
UH	390.432	390.673	390.432	390.673			M	390.673	390.783	390.432	391.853	1986	PH86-3-1-
UH	396.102	396.362	396.102	396.362			IH1	396.362	396.413	394.453	399.243	1986	PH86-3-1-
UH	401.373	401.573	401.373	401.573			sp	401.573	401.723	401.373	405.883	1986	PH86-3-1-
UH	417.999	418.069	417.999	418.069			S	418.069	418.149	417.999	419.989	1986	PH86-3-1-
UH	435.963	436.002	435.963	436.002			W	436.002	436.033	434.343	440.153	1986	PH86-3-1-
UH	468.473	468.603	468.473	468.603			HH	468.603	468.662	467.543	469.853	1986	PH86-3-1-
UH	476.873	477.003	476.873	477.003			sp	477.003	477.493	476.173	477.003	1986	PH86-3-1-
UH	477.493	477.703	477.493	477.703			S	477.703	477.883	477.493	478.923	1986	PH86-3-1-
UH	479.683	479.803	479.683	479.803			sp	479.803	480.692	479.683	479.803	1986	PH86-3-1-
UH	485.833	485.903	485.833	485.903			AH1	485.903	486.003	485.833	486.893	1986	PH86-3-1-
UH	485.903	486.003	485.903	486.003			sp	486.003	486.083	485.833	486.893	1986	PH86-3-1-
UH	504.093	504.243	504.093	504.243			K	504.243	504.373	504.093	505.193	1986	PH86-3-1-
UH	511.333	511.613	511.333	511.613			sp	511.613	511.663	511.333	513.903	1986	PH86-3-1-
UH	521.513	521.583	521.513	521.583			sp	521.583	521.813	518.513	521.583	1986	PH86-3-1-
UH	543.662	543.823	543.662	543.823			AH0	543.823	543.983	543.662	545.032	1986	PH86-3-1-
UH	550.733	550.903	550.733	550.903			sp	550.903	551.403	550.733	550.903	1986	PH86-3-1-
UH	558.903	559.203	558.903	559.203			sp	559.203	559.373	558.903	560.093	1986	PH86-3-1-
UH	559.373	559.492	559.373	559.492			W	559.492	559.583	558.903	560.093	1986	PH86-3-1-
UH	562.033	562.423	562.033	562.423			R	562.423	562.523	560.963	563.153	1986	PH86-3-1-
UH	562.723	563.153	562.723	563.153			sp	563.153	563.403	560.963	563.153	1986	PH86-3-1-
UH	573.113	573.143	573.113	573.143			sp	573.143	573.723	572.392	573.143	1986	PH86-3-1-
UH	573.723	573.763	573.723	573.763			TH	573.763	573.863	573.723	576.523	1986	PH86-3-1-
UH	584.793	584.992	584.793	584.992			sp	584.992	585.193	584.202	584.992	1986	PH86-3-1-
UH	658.703	659.043	658.703	659.043			sp	659.043	659.303	657.752	659.043	1986	PH86-3-1-
UH	676.232	676.363	676.232	676.363			G	676.363	676.483	676.232	677.142	1986	PH86-3-1-
UH	684.753	685.033	684.753	685.033			sp	685.033	685.223	684.753	687.649	1986	PH86-3-1-
AND_UH	702.158	702.188	702.158	702.188			sp	702.188	702.589	701.339	702.188	1986	PH86-3-1-
UH	704.619	704.979	704.619	704.979			sp	704.979	705.219	702.759	704.979	1986	PH86-3-1-
UH	716.723	716.933	716.723	716.933			W	716.933	716.983	716.583	717.093	1986	PH86-3-1-
UH	722.703	723.003	722.703	723.003			sp	723.003	723.323	722.703	723.003	1986	PH86-3-1-
UH	729.653	729.813	729.653	729.813			HH	729.813	730.003	728.772	730.683	1986	PH86-3-1-
UH	755.723	756.063	755.723	756.063			HH	756.063	756.143	755.723	756.373	1986	PH86-3-1-
UH	772.713	772.763	772.713	772.763			sp	772.763	774.102	772.183	772.763	1986	PH86-3-1-
UH	774.512	774.772	774.512	774.772			W	774.772	774.912	774.102	776.172	1986	PH86-3-1-
UH	786.404	786.613	786.404	786.613			sp	786.613	786.863	785.214	786.613	1986	PH86-3-1-
UH	787.513	787.702	787.513	787.702			sp	787.702	787.853	786.863	788.933	1986	PH86-3-1-
UH	787.853	788.083	787.853	788.083			P	788.083	788.262	786.863	788.933	1986	PH86-3-1-
UH	794.463	794.573	794.463	794.573			DH	794.573	794.753	794.233	796.683	1986	PH86-3-1-
UH	797.423	797.713	797.423	797.713			sp	797.713	798.662	797.423	797.713	1986	PH86-3-1-
UH	798.662	798.843	798.662	798.843			B	798.843	798.863	798.662	801.063	1986	PH86-3-1-
UH	800.863	801.063	800.863	801.063			sp	801.063	801.323	798.662	801.063	1986	PH86-3-1-
UH	825.495	825.755	825.495	825.755			AH1	825.755	826.315	823.205	827.755	1986	PH86-3-1-
UH	825.755	826.315	825.755	826.315			IH1	826.315	826.455	823.205	827.755	1986	PH86-3-1-
UH	828.413	828.962	828.413	828.962			sp	828.962	829.452	828.413	828.962	1986	PH86-3-1-
UH	834.633	834.903	834.633	834.903			S	834.903	835.023	831.473	837.623	1986	PH86-3-1-
UH	849.953	850.173	849.953	850.173			sp	850.173	850.273	848.943	852.073	1986	PH86-3-1-
UH	851.362	851.453	851.362	851.453			JH	851.453	851.693	848.943	852.073	1986	PH86-3-1-
UH	860.703	861.073	860.703	861.073			HH	861.073	861.122	859.283	862.423	1986	PH86-3-1-
UH	874.193	874.323	874.193	874.323			sp	874.323	874.682	874.193	874.323	1986	PH86-3-1-
UH	882.203	882.693	882.203	882.693			sp	882.693	883.043	882.203	882.693	1986	PH86-3-1-
UH	900.002	900.253	900.002	900.253			DH	900.253	900.293	899.043	900.883	1986	PH86-3-1-
UH	18.871	18.911	18.871	18.911			sp	18.911	19.171	17.391	18.911	2090	PH85-3-10-
UH	64.233	64.483	64.233	64.483			DH	64.483	64.523	62.243	65.363	2090	PH85-3-10-
UH	73.353	73.453	73.353	73.453			sp	73.453	73.553	72.243	73.993	2090	PH85-3-10-
UH	109.828	110.119	109.828	110.119			sp	110.119	110.998	109.029	110.119	2090	PH85-3-10-
UH	119.214	119.454	119.214	119.454			sp	119.454	121.146	118.084	119.454	2090	PH85-3-10-
UH	152.284	152.514	152.284	152.514			sp	152.514	152.928	152.284	152.514	2090	PH85-3-10-
UH	154.438	154.748	154.438	154.748			sp	154.748	155.248	152.928	154.748	2090	PH85-3-10-
UH	169.611	169.811	169.611	169.811			sp	169.811	170.199	169.5	169.811	2090	PH85-3-10-
UH	176.603	176.663	176.603	176.663			M	176.663	176.693	176.603	178.853	2090	PH85-3-10-
UH	178.823	178.853	178.823	178.853			sp	178.853	179.283	176.603	178.853	2090	PH85-3-10-
UH	193.239	193.299	193.239	193.299			sp	193.299	193.864	193.239	193.299	2090	PH85-3-10-
UH	203.001	203.331	203.001	203.331			S	203.331	203.411	203.001	204.31	2090	PH85-3-10-
UH	211.368	211.398	211.368	211.398			sp	211.398	211.568	211.368	212.198	2090	PH85-3-10-
UH	211.898	212.198	211.898	212.198			sp	212.198	213.988	211.368	212.198	2090	PH85-3-10-
UH	215.828	215.858	215.828	215.858			sp	215.858	217.794	215.828	215.858	2090	PH85-3-10-
UH	220.678	221.058	220.678	221.058			sp	221.058	222.474	220.678	221.058	2090	PH85-3-10-
AND_UH	235.773	235.802	235.773	235.802			sp	235.802	237.448	235.563	235.802	2090	PH85-3-10-
UH	239.588	239.978	239.588	239.978			sp	239.978	240.883	237.448	239.978	2090	PH85-3-10-
UH	260.969	261.249	260.969	261.249			sp	261.249	261.793	258.779	261.249	2090	PH85-3-10-
UH	263.172	263.233	263.172	263.233			V	263.233	263.333	261.793	264.573	2090	PH85-3-10-
UH	315.906	316.095	315.906	316.095			sp	316.095	316.805	315.156	316.095	2090	PH85-3-10-
UH	328.536	328.716	328.536	328.716			sp	328.716	328.746	328.536	331.036	2090	PH85-3-10-
UH	331.006	331.036	331.006	331.036			sp	331.036	332.115	328.536	331.036	2090	PH85-3-10-
UH	341.573	341.653	341.573	341.653			sp	341.653	342.068	341.573	341.653	2090	PH85-3-10-
AND_UH	386.068	386.218	386.068	386.218			sp	386.218	387.483	385.828	386.218	2090	PH85-3-10-
UH	389.633	390.083	389.633	390.083			sp	390.083	390.143	387.483	391.053	2090	PH85-3-10-
UH	437.529	437.878	437.529	437.878			sp	437.878	438.269	436.499	437.878	2090	PH85-3-10-
UH	450.229	450.349	450.229	450.349			sp	450.349	451.717	450.109	450.349	2090	PH85-3-10-
UH	454.973	455.193	454.973	455.193			sp	455.193	455.612	454.973	455.193	2090	PH85-3-10-
UH	459.516	459.856	459.516	459.856			sp	459.856	461.803	458.936	459.856	2090	PH85-3-10-
AND_UH	465.826	466.006	465.826	466.006			sp	466.006	467.038	464.556	466.006	2090	PH85-3-10-
UH	497.889	498.219	497.889	498.219			sp	498.219	499.984	497.569	498.219	2090	PH85-3-10-
AND_UH	510.468	510.598	510.468	510.598			sp	510.598	511.433	507.558	510.598	2090	PH85-3-10-
UH	512.283	512.573	512.283	512.573			sp	512.573	513.414	511.433	512.573	2090	PH85-3-10-
UH	513.954	514.323	513.954	514.323			sp	514.323	514.474	513.414	515.614	2090	PH85-3-10-
UH	541.118	541.328	541.118	541.328			sp	541.328	542.028	541.118	541.328	2090	PH85-3-10-
UH	555.378	555.638	555.378	555.638			sp	555.638	557.153	555.108	555.638	2090	PH85-3-10-
UH	567.355	567.475	567.355	567.475			sp	567.475	567.873	566.506	567.475	2090	PH85-3-10-
UH	569.554	569.813	569.554	569.813			sp	569.813	570.024	568.674	569.813	2090	PH85-3-10-
UH	572.944	573.064	572.944	573.064			sp	573.064	573.358	572.824	573.064	2090	PH85-3-10-
AND_UH	577.728	577.839	577.728	577.839			sp	577.839	578.792	577.449	577.839	2090	PH85-3-10-
UH	578.853	579.123	578.853	579.123			sp	579.123	586.313	578.792	579.123	2090	PH85-3-10-
UH	591.243	591.342	591.243	591.342			sp	591.342	593.168	591.243	591.342	2090	PH85-3-10-
AND_UH	606.238	606.268	606.238	606.268			sp	606.268	606.539	605.908	606.268	2090	PH85-3-10-
UH	615.783	616.202	615.783	616.202			sp	616.202	616.786	615.783	616.202	2090	PH85-3-10-
UH	642.164	642.284	642.164	642.284			sp	642.284	643.261	640.194	642.284	2090	PH85-3-10-
UH	667.413	667.443	667.413	667.443			sp	667.443	667.953	665.503	667.443	2090	PH85-3-10-
UH	672.124	672.313	672.124	672.313			sp	672.313	673.493	671.934	672.313	2090	PH85-3-10-
UH	737.288	738.158	737.288	738.158			sp	738.158	738.398	737.288	738.158	2090	PH85-3-10-
UH	746.411	746.79	746.411	746.79			sp	746.79	746.89	746.411	747.651	2090	PH85-3-10-
UH	790.628	790.748	790.628	790.748			sp	790.748	790.908	790.628	791.638	2090	PH85-3-10-
UH	796.613	796.673	796.613	796.673			sp	796.673	796.723	796.613	796.833	2090	PH85-3-10-
UH	804.523	804.553	804.523	804.553			sp	804.553	805.399	804.333	804.553	2090	PH85-3-10-
UH	808.558	808.798	808.558	808.798			sp	808.798	809.996	808.558	808.798	2090	PH85-3-10-
UH	819.613	819.773	819.613	819.773			S	819.773	819.903	817.903	820.083	2090	PH85-3-10-
UH	834.814	834.924	834.814	834.924			sp	834.924	835.074	834.814	835.163	2090	PH85-3-10-
UH	870.434	870.603	870.434	870.603			sp	870.603	871.673	869.224	870.603	2090	PH85-3-10-
UH	889.809	889.969	889.809	889.969			sp	889.969	892.049	888.589	889.969	2090	PH85-3-10-
UH	898.593	898.772	898.593	898.772			HH	898.772	898.833	898.043	900.433	2090	PH85-3-10-
UH	899.353	899.493	899.353	899.493			sp	899.493	899.582	898.043	900.433	2090	PH85-3-10-
UH	908.553	908.633	908.553	908.633			sp	908.633	908.853	908.553	908.633	2090	PH85-3-10-
UH	958.053	958.223	958.053	958.223			sp	958.223	959.098	958.053	958.223	2090	PH85-3-10-
UH	997.133	997.163	997.133	997.163			HH	997.163	997.223	994.873	998.833	2090	PH85-3-10-
UH	997.863	997.963	997.863	997.963			sp	997.963	998.113	994.873	998.833	2090	PH85-3-10-
UH	1005.413	1005.593	1005.413	1005.593			sp	1005.593	1006.392	1001.573	1005.593	2090	PH85-3-10-
AND_UH	1008.002	1008.063	1008.002	1008.063			sp	1008.063	1008.731	1006.392	1008.063	2090	PH85-3-10-
UH	1065.256	1065.316	1065.256	1065.316			sp	1065.316	1065.446	1064.816	1066.876	2090	PH85-3-10-
UH	1067.456	1067.616	1067.456	1067.616			sp	1067.616	1067.906	1067.176	1067.616	2090	PH85-3-10-
UH	1073.376	1073.505	1073.376	1073.505			sp	1073.505	1075.648	1073.196	1073.505	2090	PH85-3-10-
UH	1111.683	1111.953	1111.683	1111.953			sp	1111.953	1112.073	1111.683	1112.923	2090	PH85-3-10-
UH	1138.703	1138.783	1138.703	1138.783			sp	1138.783	1138.873	1138.523	1139.903	2090	PH85-3-10-
UH	1143.613	1143.713	1143.613	1143.713			sp	1143.713	1145.659	1143.613	1143.713	2090	PH85-3-10-
UH	1161.393	1162.002	1161.393	1162.002			sp	1162.002	1162.634	1161.393	1162.002	2090	PH85-3-10-
AND_UH	1164.294	1164.334	1164.294	1164.334			M	1164.334	1164.424	1164.004	1164.764	2090	PH85-3-10-
UH	1165.034	1165.274	1165.034	1165.274			sp	1165.274	1165.464	1165.034	1166.704	2090	PH85-3-10-
UH	293.712	293.802	293.712	293.802			sp	293.802	293.862	293.492	295.242	1506	PH85-3-11-
UM	471.252	471.372	471.252	471.342	471.342	471.372	sp	471.372	473.032	470.962	471.372	1506	PH85-3-11-
UH	145.892	146.222	145.892	146.222			sp	146.222	146.821	144.172	146.222	2492	PH85-3-12-
UH	190.492	190.832	190.492	190.832			M	190.832	190.972	190.492	192.742	2492	PH85-3-12-
UH	396.987	397.017	396.987	397.017			sp	397.017	397.237	395.276	397.017	2492	PH85-3-12-
AND_UH	428.904	429.084	428.904	429.084			sp	429.084	430.175	425.743	429.084	2492	PH85-3-12-
UH	508.025	508.105	508.025	508.105			T	508.105	508.275	508.025	509.455	2492	PH85-3-12-
UH	517.234	517.443	517.234	517.443			sp	517.443	519.274	516.524	517.443	2492	PH85-3-12-
UH	556.024	556.315	556.024	556.315			sp	556.315	556.754	555.615	556.315	2492	PH85-3-12-
UH	559.73	560.11	559.73	560.11			sp	560.11	561.813	559.33	560.11	2492	PH85-3-12-
UM	626.631	626.902	626.631	626.822	626.822	626.902	sp	626.902	627.957	625.782	626.902	2492	PH85-3-12-
UH	662.802	662.912	662.802	662.912			sp	662.912	663.071	662.242	664.462	2492	PH85-3-12-
UH	722.004	722.064	722.004	722.064			sp	722.064	722.194	720.694	724.134	2492	PH85-3-12-
UH	926.226	926.896	926.226	926.896			sp	926.896	927.893	926.226	926.896	2492	PH85-3-12-
UH	932.693	933.073	932.693	933.073			sp	933.073	933.549	930.762	933.073	2492	PH85-3-12-
UH	955.597	955.757	955.597	955.757			sp	955.757	955.847	954.03	956.367	2492	PH85-3-12-
UH	971.395	971.704	971.395	971.704			sp	971.704	972.185	971.075	971.704	2492	PH85-3-12-
UH	974.222	974.422	974.222	974.422			sp	974.422	974.771	974.081	974.422	2492	PH85-3-12-
UH	986.024	986.425	986.024	986.425			sp	986.425	987.113	984.855	986.425	2492	PH85-3-12-
UH	1035.619	1035.96	1035.619	1035.96			sp	1035.96	1036.527	1034.67	1035.96	2492	PH85-3-12-
UH	1081.82	1082.0	1081.82	1082.0			sp	1082.0	1082.11	1081.82	1083.56	2492	PH85-3-12-
UH	1184.721	1184.981	1184.721	1184.981			sp	1184.981	1186.093	1184.341	1184.981	2492	PH85-3-12-
UH	104.636	104.826	104.636	104.826			sp	104.826	105.678	100.726	104.826	1782	PH85-3-2-
UH	168.033	168.152	168.033	168.152			N	168.152	168.323	167.583	168.873	1782	PH85-3-2-
UM	193.889	194.128	193.889	194.098	194.098	194.128	sp	194.128	194.631	193.149	194.128	1782	PH85-3-2-
UH	370.058	370.217	370.058	370.217			sp	370.217	370.347	369.488	371.358	1782	PH85-3-2-
AND_UH	383.111	383.211	383.111	383.211			HH	383.211	383.301	382.841	387.271	1782	PH85-3-2-
UM	387.101	387.271	387.101	387.231	387.231	387.271	sp	387.271	388.048	382.841	387.271	1782	PH85-3-2-
UM	391.698	392.268	391.698	391.759	391.759	392.268	sp	392.268	392.579	391.698	392.268	1782	PH85-3-2-
UH	466.228	466.567	466.228	466.567			sp	466.567	466.987	465.898	466.567	1782	PH85-3-2-
UH	512.943	513.112	512.943	513.112			sp	513.112	513.612	512.943	513.112	1782	PH85-3-2-
AND_UH	565.818	565.988	565.818	565.988			HH	565.988	566.018	565.478	566.108	1782	PH85-3-2-
AND_UM	570.468	570.828	570.468	570.787	570.787	570.828	sp	570.828	572.158	570.228	570.828	1782	PH85-3-2-
AND_UH	633.613	633.772	633.613	633.772			DH	633.772	633.893	632.353	637.093	1782	PH85-3-2-
UH	652.879	652.939	652.879	652.939			AY1	652.939	653.109	652.629	653.709	1782	PH85-3-2-
UH	714.593	715.073	714.593	715.073			M	715.073	715.213	713.103	716.213	1782	PH85-3-2-
UH	104.338	104.378	104.338	104.378			W	104.378	104.408	104.188	105.288	1724	PH85-3-3-
UH	105.088	105.288	105.088	105.288			sp	105.288	105.638	104.188	105.288	1724	PH85-3-3-
UH	118.274	118.314	118.274	118.314			G	118.314	118.364	116.094	119.084	1724	PH85-3-3-
UM	167.868	168.108	167.868	167.927	167.927	168.108	sp	168.108	168.578	166.578	168.108	1724	PH85-3-3-
UH	179.333	179.434	179.333	179.434			HH	179.434	179.554	179.333	179.654	1724	PH85-3-3-
AND_UH	242.863	243.202	242.863	243.202			sp	243.202	244.803	242.573	243.202	1724	PH85-3-3-
UH	339.967	340.388	339.967	340.388			sp	340.388	341.673	338.568	340.388	1724	PH85-3-3-
UH	361.518	361.627	361.518	361.627			sp	361.627	362.161	360.228	361.627	1724	PH85-3-3-
UH	421.258	421.328	421.258	421.328			D	421.328	421.428	420.948	423.268	1724	PH85-3-3-
UH	434.538	434.768	434.538	434.768			sp	434.768	436.052	434.538	434.768	1724	PH85-3-3-
UH	531.429	531.978	531.429	531.978			sp	531.978	536.434	531.429	531.978	1724	PH85-3-3-
UH	600.857	601.118	600.857	601.118			TH	601.118	601.268	600.018	602.918	1724	PH85-3-3-
UH	607.818	608.138	607.818	608.138			sp	608.138	608.983	606.678	608.138	1724	PH85-3-3-
UH	614.583	614.723	614.583	614.723			M	614.723	614.833	612.683	615.513	1724	PH85-3-3-
UH	661.068	661.348	661.068	661.348			B	661.348	661.508	659.437	662.398	1724	PH85-3-3-
AND_UH	678.903	679.212	678.903	679.212			sp	679.212	679.503	678.542	679.212	1724	PH85-3-3-
UH	729.622	729.773	729.622	729.773			HH	729.773	729.843	729.622	730.003	1724	PH85-3-3-
UH	775.263	775.563	775.263	775.563			S	775.563	775.653	774.473	775.653	1724	PH85-3-3-
UH	799.258	799.318	799.258	799.318			AY1	799.318	799.438	795.718	801.358	1724	PH85-3-3-
UH	142.581	142.61	142.581	142.61			sp	142.61	143.604	142.371	142.61	1673	PH85-3-4-
UH	143.604	143.984	143.604	143.984			sp	143.984	144.283	143.604	143.984	1673	PH85-3-4-
UH	169.507	169.736	169.507	169.736			sp	169.736	171.983	169.507	169.736	1673	PH85-3-4-
UH	199.959	200.059	199.959	200.059			sp	200.059	201.017	199.959	200.059	1673	PH85-3-4-
UH	360.589	360.619	360.589	360.619			sp	360.619	362.324	360.589	360.619	1673	PH85-3-4-
UH	566.552	566.642	566.552	566.642			sp	566.642	566.952	566.552	566.642	1673	PH85-3-4-
UH	569.787	569.967	569.787	569.967			sp	569.967	570.217	569.347	569.967	1673	PH85-3-4-
UH	758.218	758.249	758.218	758.249			AH0	758.249	758.279	758.218	759.059	1673	PH85-3-4-
UH	1300.828	1301.097	1300.828	1301.097			W	1301.097	1301.127	1300.768	1301.988	2004	PH85-3-5-
UH	1335.778	1335.848	1335.778	1335.848			AA1	1335.848	1335.878	1335.618	1337.618	2004	PH85-3-5-
UH	1928.667	1928.736	1928.667	1928.736			R	1928.736	1928.766	1927.597	1929.437	2004	PH85-3-5-
UH	1943.366	1943.406	1943.366	1943.406			sp	1943.406	1949.449	1942.476	1943.406	2004	PH85-3-5-
UH	2010.916	2011.426	2010.916	2011.426			sp	2011.426	2013.54	2009.916	2011.426	2004	PH85-3-5-
UH	2047.312	2047.561	2047.312	2047.561			sp	2047.561	2050.591	2047.152	2047.561	2004	PH85-3-5-
UH	2121.702	2121.743	2121.702	2121.743			sp	2121.743	2121.903	2120.543	2122.693	2004	PH85-3-5-
UH	2155.468	2155.608	2155.468	2155.608			sp	2155.608	2155.808	2155.178	2156.077	2004	PH85-3-5-
UH	2157.341	2157.542	2157.341	2157.542			K	2157.542	2157.652	2156.781	2159.642	2004	PH85-3-5-
UM	2252.327	2252.597	2252.327	2252.477	2252.477	2252.597	sp	2252.597	2252.637	2252.327	2253.357	2004	PH85-3-5-
UH	2309.276	2309.575	2309.276	2309.575			W	2309.575	2309.666	2308.166	2310.646	2004	PH85-3-5-
UH	2315.72	2316.01	2315.72	2316.01			sp	2316.01	2316.37	2313.98	2316.01	2004	PH85-3-5-
UH	2388.221	2388.411	2388.221	2388.411			sp	2388.411	2388.441	2388.001	2389.691	2004	PH85-3-5-
UH	2441.027	2441.126	2441.027	2441.126			T	2441.126	2441.227	2440.747	2443.337	2004	PH85-3-5-
UM	2668.815	2669.075	2668.815	2668.865	2668.865	2669.075	sp	2669.075	2669.364	2665.545	2669.075	2004	PH85-3-5-
UH	2674.152	2674.302	2674.152	2674.302			sp	2674.302	2674.932	2674.152	2674.302	2004	PH85-3-5-
UH	2716.366	2716.456	2716.366	2716.456			AY1	2716.456	2716.486	2715.986	2717.706	2004	PH85-3-5-
UH	2799.439	2799.589	2799.439	2799.589			sp	2799.589	2799.713	2795.788	2802.483	2004	PH85-3-5-
UH	50.768	51.208	50.768	51.208			sp	51.208	51.468	50.768	51.208	2786	PH85-3-6-
AND_UH	68.836	68.906	68.836	68.906			sp	68.906	69.056	68.456	71.456	2786	PH85-3-6-
UH	109.306	109.556	109.306	109.556			sp	109.556	109.746	109.306	112.216	2786	PH85-3-6-
UH	124.372	124.552	124.372	124.552			M	124.552	124.641	124.102	125.502	2786	PH85-3-6-
UH	140.013	140.093	140.013	140.093			sp	140.093	140.472	139.863	140.093	2786	PH85-3-6-
UH	147.443	147.792	147.443	147.792			sp	147.792	148.493	147.143	147.792	2786	PH85-3-6-
UH	219.04	219.219	219.04	219.219			sp	219.219	219.95	218.61	219.219	2786	PH85-3-6-
AND_UH	229.47	229.66	229.47	229.66			sp	229.66	230.08	229.25	229.66	2786	PH85-3-6-
UH	232.44	232.709	232.44	232.709			sp	232.709	233.249	231.37	232.709	2786	PH85-3-6-
UH	237.61	238.0	237.61	238.0			sp	238.0	238.71	237.61	238.0	2786	PH85-3-6-
UH	245.52	245.74	245.52	245.74			sp	245.74	245.85	245.1	246.35	2786	PH85-3-6-
